,Unnamed: 0,text,fonte,chunk_heading
426,426,"Art. 113 - § 1º  A interpretação do negócio jurídico deve lhe atribuir o 
			sentido que:(Incluído pela Lei nº 
13.874, de 2019) I - for confirmado pelo comportamento das partes posterior à 
			celebração do negócio;(Incluído pela Lei nº 13.874, de 2019) II - corresponder aos usos, costumes e práticas do mercado relativas 
			ao tipo de negócio;(Incluído pela Lei nº 13.874, de 2019) III - corresponder à boa-fé;(Incluído pela Lei nº 13.874, de 2019) IV - for mais benéfico à parte que não redigiu o dispositivo, se 
			identificável; e(Incluído pela Lei nº 13.874, de 2019) V - corresponder a qual seria a razoável negociação das partes sobre 
			a questão discutida, inferida das demais disposições do negócio e da 
			racionalidade econômica das partes, consideradas as informações 
			disponíveis no momento de sua celebração.(Incluído pela Lei nº 
13.874, de 2019) § 2º  As partes poderão livremente pactuar regras de interpretação, 
de preenchimento de lacunas e de integração dos negócios jurídicos diversas 
daquelas previstas em lei.(Incluído pela Lei nº 
13.874, de 2019)",CC,interpretação de cláusulas contratuais
427,427,Art. 114. Os negócios jurídicos benéficos e a renúncia interpretam-se estritamente. CAPÍTULO IIDa Representação,CC,negócios jurídicos benéficos
428,428,Art. 114. Os negócios jurídicos benéficos e a renúncia interpretam-se estritamente. CAPÍTULO IIDa Representação,CC,renúncia
429,429,Art. 114. Os negócios jurídicos benéficos e a renúncia interpretam-se estritamente. CAPÍTULO IIDa Representação,CC,interpretação estrita
430,430,Art. 115. Os poderes de representação conferem-se por lei ou pelo interessado.,CC,poderes de representação
431,431,Art. 115. Os poderes de representação conferem-se por lei ou pelo interessado.,CC,representação legal
432,432,Art. 115. Os poderes de representação conferem-se por lei ou pelo interessado.,CC,representação por lei
433,433,"Art. 116. A manifestação de vontade pelo representante, nos limites de seus poderes,
produz efeitos em relação ao representado.",CC,representação
434,434,"Art. 116. A manifestação de vontade pelo representante, nos limites de seus poderes,
produz efeitos em relação ao representado.",CC,poderes do representante
435,435,"Art. 116. A manifestação de vontade pelo representante, nos limites de seus poderes,
produz efeitos em relação ao representado.",CC,efeitos da representação
436,436,"Art. 117. Salvo se o permitir a lei ou o representado, é anulável o negócio
jurídico que o representante, no seu interesse ou por conta de outrem, celebrar consigo
mesmo. Parágrafo único. Para esse efeito, tem-se como celebrado pelo representante o
negócio realizado por aquele em quem os poderes houverem sido subestabelecidos.",CC,representação em negócio jurídico próprio
437,437,"Art. 117. Salvo se o permitir a lei ou o representado, é anulável o negócio
jurídico que o representante, no seu interesse ou por conta de outrem, celebrar consigo
mesmo. Parágrafo único. Para esse efeito, tem-se como celebrado pelo representante o
negócio realizado por aquele em quem os poderes houverem sido subestabelecidos.",CC,conflito de interesses em representação
438,438,"Art. 117. Salvo se o permitir a lei ou o representado, é anulável o negócio
jurídico que o representante, no seu interesse ou por conta de outrem, celebrar consigo
mesmo. Parágrafo único. Para esse efeito, tem-se como celebrado pelo representante o
negócio realizado por aquele em quem os poderes houverem sido subestabelecidos.",CC,anulabilidade de negócio jurídico por conflito de interesses
439,439,"Art. 118. O representante é obrigado a provar às pessoas, com quem tratar em nome do
representado, a sua qualidade e a extensão de seus poderes, sob pena de, não o fazendo,
responder pelos atos que a estes excederem.",CC,representante provar poderes
440,440,"Art. 118. O representante é obrigado a provar às pessoas, com quem tratar em nome do
representado, a sua qualidade e a extensão de seus poderes, sob pena de, não o fazendo,
responder pelos atos que a estes excederem.",CC,prova poderes representante
441,441,"Art. 118. O representante é obrigado a provar às pessoas, com quem tratar em nome do
representado, a sua qualidade e a extensão de seus poderes, sob pena de, não o fazendo,
responder pelos atos que a estes excederem.",CC,poderes representante
442,442,"Art. 119. É anulável o negócio concluído pelo representante em conflito de
interesses com o representado, se tal fato era ou devia ser do conhecimento de quem com
aquele tratou. Parágrafo único. É de cento e oitenta dias, a contar da conclusão do negócio ou da
cessação da incapacidade, o prazo de decadência para pleitear-se a anulação prevista
neste artigo.",CC,anulação de negócio jurídico
443,443,"Art. 119. É anulável o negócio concluído pelo representante em conflito de
interesses com o representado, se tal fato era ou devia ser do conhecimento de quem com
aquele tratou. Parágrafo único. É de cento e oitenta dias, a contar da conclusão do negócio ou da
cessação da incapacidade, o prazo de decadência para pleitear-se a anulação prevista
neste artigo.",CC,conflito de interesses
444,444,"Art. 119. É anulável o negócio concluído pelo representante em conflito de
interesses com o representado, se tal fato era ou devia ser do conhecimento de quem com
aquele tratou. Parágrafo único. É de cento e oitenta dias, a contar da conclusão do negócio ou da
cessação da incapacidade, o prazo de decadência para pleitear-se a anulação prevista
neste artigo.",CC,representante legal
445,445,"Art. 120. Os requisitos e os efeitos da representação legal são os estabelecidos nas
normas respectivas; os da representação voluntária são os da Parte Especial deste
Código. CAPÍTULO IIIDa Condição, do Termo e do Encargo",CC,representação legal
446,446,"Art. 120. Os requisitos e os efeitos da representação legal são os estabelecidos nas
normas respectivas; os da representação voluntária são os da Parte Especial deste
Código. CAPÍTULO IIIDa Condição, do Termo e do Encargo",CC,representação voluntária
447,447,"Art. 120. Os requisitos e os efeitos da representação legal são os estabelecidos nas
normas respectivas; os da representação voluntária são os da Parte Especial deste
Código. CAPÍTULO IIIDa Condição, do Termo e do Encargo",CC,normas de representação legal
448,448,"Art. 121. Considera-se condição a cláusula que, derivando exclusivamente da vontade
das partes, subordina o efeito do negócio jurídico a evento futuro e incerto.",CC,condição jurídica
449,449,"Art. 121. Considera-se condição a cláusula que, derivando exclusivamente da vontade
das partes, subordina o efeito do negócio jurídico a evento futuro e incerto.",CC,cláusula condicional
450,450,"Art. 121. Considera-se condição a cláusula que, derivando exclusivamente da vontade
das partes, subordina o efeito do negócio jurídico a evento futuro e incerto.",CC,evento futuro e incerto
451,451,"Art. 122. São lícitas, em geral, todas as condições não contrárias à lei, à
ordem pública ou aos bons costumes; entre as condições defesas se incluem as que
privarem de todo efeito o negócio jurídico, ou o sujeitarem ao puro arbítrio de uma das
partes.",CC,condições gerais
452,452,"Art. 122. São lícitas, em geral, todas as condições não contrárias à lei, à
ordem pública ou aos bons costumes; entre as condições defesas se incluem as que
privarem de todo efeito o negócio jurídico, ou o sujeitarem ao puro arbítrio de uma das
partes.",CC,cláusulas contratuais
453,453,"Art. 122. São lícitas, em geral, todas as condições não contrárias à lei, à
ordem pública ou aos bons costumes; entre as condições defesas se incluem as que
privarem de todo efeito o negócio jurídico, ou o sujeitarem ao puro arbítrio de uma das
partes.",CC,validade do negócio jurídico
454,454,"Art. 123. Invalidam os negócios jurídicos que lhes são subordinados: I - as condições física ou juridicamente impossíveis, quando suspensivas; II - as condições ilícitas, ou de fazer coisa ilícita; III - as condições incompreensíveis ou contraditórias.",CC,condições inválidas negócios jurídicos
455,455,"Art. 123. Invalidam os negócios jurídicos que lhes são subordinados: I - as condições física ou juridicamente impossíveis, quando suspensivas; II - as condições ilícitas, ou de fazer coisa ilícita; III - as condições incompreensíveis ou contraditórias.",CC,negócios jurídicos inválidos
456,456,"Art. 123. Invalidam os negócios jurídicos que lhes são subordinados: I - as condições física ou juridicamente impossíveis, quando suspensivas; II - as condições ilícitas, ou de fazer coisa ilícita; III - as condições incompreensíveis ou contraditórias.",CC,condição impossível negócio jurídico
457,457,"Art. 124. Têm-se por inexistentes as condições impossíveis, quando resolutivas, e
as de não fazer coisa impossível.",CC,condições impossíveis
458,458,"Art. 124. Têm-se por inexistentes as condições impossíveis, quando resolutivas, e
as de não fazer coisa impossível.",CC,impossibilidade de cumprimento
459,459,"Art. 124. Têm-se por inexistentes as condições impossíveis, quando resolutivas, e
as de não fazer coisa impossível.",CC,cláusula resolutiva impossível
460,460,"Art. 125. Subordinando-se a eficácia do negócio jurídico à condição suspensiva,
enquanto esta se não verificar, não se terá adquirido o direito, a que ele visa.",CC,condição suspensiva
461,461,"Art. 125. Subordinando-se a eficácia do negócio jurídico à condição suspensiva,
enquanto esta se não verificar, não se terá adquirido o direito, a que ele visa.",CC,direito adquirido
462,462,"Art. 125. Subordinando-se a eficácia do negócio jurídico à condição suspensiva,
enquanto esta se não verificar, não se terá adquirido o direito, a que ele visa.",CC,negócio jurídico suspenso
463,463,"Art. 126. Se alguém dispuser de uma coisa sob condição suspensiva, e, pendente esta,
fizer quanto àquela novas disposições, estas não terão valor, realizada a condição,
se com ela forem incompatíveis.",CC,condição suspensiva
464,464,"Art. 126. Se alguém dispuser de uma coisa sob condição suspensiva, e, pendente esta,
fizer quanto àquela novas disposições, estas não terão valor, realizada a condição,
se com ela forem incompatíveis.",CC,direito adquirido
465,465,"Art. 126. Se alguém dispuser de uma coisa sob condição suspensiva, e, pendente esta,
fizer quanto àquela novas disposições, estas não terão valor, realizada a condição,
se com ela forem incompatíveis.",CC,direito condicional
466,466,"Art. 127. Se for resolutiva a condição, enquanto esta se não realizar, vigorará o
negócio jurídico, podendo exercer-se desde a conclusão deste o direito por ele
estabelecido.",CC,condição resolutiva
467,467,"Art. 127. Se for resolutiva a condição, enquanto esta se não realizar, vigorará o
negócio jurídico, podendo exercer-se desde a conclusão deste o direito por ele
estabelecido.",CC,resolução do negócio jurídico
468,468,"Art. 127. Se for resolutiva a condição, enquanto esta se não realizar, vigorará o
negócio jurídico, podendo exercer-se desde a conclusão deste o direito por ele
estabelecido.",CC,direito suspenso
469,469,"Art. 128. Sobrevindo a condição resolutiva, extingue-se, para todos os efeitos, o
direito a que ela se opõe; mas, se aposta a um negócio de execução continuada ou
periódica, a sua realização, salvo disposição em contrário, não tem eficácia
quanto aos atos já praticados, desde que compatíveis com a natureza da condição
pendente e conforme aos ditames de boa-fé.",CC,condição resolutiva
470,470,"Art. 128. Sobrevindo a condição resolutiva, extingue-se, para todos os efeitos, o
direito a que ela se opõe; mas, se aposta a um negócio de execução continuada ou
periódica, a sua realização, salvo disposição em contrário, não tem eficácia
quanto aos atos já praticados, desde que compatíveis com a natureza da condição
pendente e conforme aos ditames de boa-fé.",CC,resolução de contrato
471,471,"Art. 128. Sobrevindo a condição resolutiva, extingue-se, para todos os efeitos, o
direito a que ela se opõe; mas, se aposta a um negócio de execução continuada ou
periódica, a sua realização, salvo disposição em contrário, não tem eficácia
quanto aos atos já praticados, desde que compatíveis com a natureza da condição
pendente e conforme aos ditames de boa-fé.",CC,extinção do direito
472,472,"Art. 129. Reputa-se verificada, quanto aos efeitos jurídicos, a condição cujo
implemento for maliciosamente obstado pela parte a quem desfavorecer, considerando-se, ao
contrário, não verificada a condição maliciosamente levada a efeito por aquele a quem
aproveita o seu implemento.",CC,condição maliciosamente obstada
473,473,"Art. 129. Reputa-se verificada, quanto aos efeitos jurídicos, a condição cujo
implemento for maliciosamente obstado pela parte a quem desfavorecer, considerando-se, ao
contrário, não verificada a condição maliciosamente levada a efeito por aquele a quem
aproveita o seu implemento.",CC,cumprimento da condição
474,474,"Art. 129. Reputa-se verificada, quanto aos efeitos jurídicos, a condição cujo
implemento for maliciosamente obstado pela parte a quem desfavorecer, considerando-se, ao
contrário, não verificada a condição maliciosamente levada a efeito por aquele a quem
aproveita o seu implemento.",CC,efeitos jurídicos da condição
475,475,"Art. 130. Ao titular do direito eventual, nos casos de condição suspensiva ou
resolutiva, é permitido praticar os atos destinados a conservá-lo.",CC,direito eventual
476,476,"Art. 130. Ao titular do direito eventual, nos casos de condição suspensiva ou
resolutiva, é permitido praticar os atos destinados a conservá-lo.",CC,condição suspensiva
477,477,"Art. 130. Ao titular do direito eventual, nos casos de condição suspensiva ou
resolutiva, é permitido praticar os atos destinados a conservá-lo.",CC,condição resolutiva
478,478,"Art. 131. O termo inicial suspende o exercício, mas não a aquisição do direito.",CC,suspensão do exercício de direito
479,479,"Art. 131. O termo inicial suspende o exercício, mas não a aquisição do direito.",CC,aquisição de direito
480,480,"Art. 131. O termo inicial suspende o exercício, mas não a aquisição do direito.",CC,termo inicial
481,481,"Art. 132. Salvo disposição legal ou convencional em contrário, computam-se os
prazos, excluído o dia do começo, e incluído o do vencimento.",CC,prazo
482,482,"Art. 132. Salvo disposição legal ou convencional em contrário, computam-se os
prazos, excluído o dia do começo, e incluído o do vencimento.",CC,contagem de prazo
483,483,"Art. 132. Salvo disposição legal ou convencional em contrário, computam-se os
prazos, excluído o dia do começo, e incluído o do vencimento.",CC,prazo processual
484,484,"Art. 132 - § 1oSe o dia do vencimento cair em feriado, considerar-se-á
prorrogado o prazo até o seguinte dia útil.",CC,prazo
485,485,"Art. 132 - § 1oSe o dia do vencimento cair em feriado, considerar-se-á
prorrogado o prazo até o seguinte dia útil.",CC,vencimento
486,486,"Art. 132 - § 1oSe o dia do vencimento cair em feriado, considerar-se-á
prorrogado o prazo até o seguinte dia útil.",CC,feriado
487,487,"Art. 132 - § 1oSe o dia do vencimento cair em feriado, considerar-se-á
prorrogado o prazo até o seguinte dia útil.",CC,dia útil
488,488,"Art. 132 - § 2oMeado considera-se, em qualquer mês, o seu décimo quinto dia.",CC,15o dia do mês
489,489,"Art. 132 - § 2oMeado considera-se, em qualquer mês, o seu décimo quinto dia.",CC,décima quinta dia do mês
490,490,"Art. 132 - § 2oMeado considera-se, em qualquer mês, o seu décimo quinto dia.",CC,data de vencimento do mês
491,491,"Art. 132 - § 3oOs prazos de meses e anos expiram no dia de igual número do de
início, ou no imediato, se faltar exata correspondência.",CC,prazo de meses e anos
492,492,"Art. 132 - § 3oOs prazos de meses e anos expiram no dia de igual número do de
início, ou no imediato, se faltar exata correspondência.",CC,data de expiração do prazo
493,493,"Art. 132 - § 3oOs prazos de meses e anos expiram no dia de igual número do de
início, ou no imediato, se faltar exata correspondência.",CC,contagem de prazo em meses e anos
494,494,Art. 132 - § 4oOs prazos fixados por hora contar-se-ão de minuto a minuto.,CC,prazo por hora
495,495,Art. 132 - § 4oOs prazos fixados por hora contar-se-ão de minuto a minuto.,CC,contagem de prazo
496,496,Art. 132 - § 4oOs prazos fixados por hora contar-se-ão de minuto a minuto.,CC,minuto a minuto
497,497,"Art. 133. Nos testamentos, presume-se o prazo em favor do herdeiro, e, nos contratos,
em proveito do devedor, salvo, quanto a esses, se do teor do instrumento, ou das
circunstâncias, resultar que se estabeleceu a benefício do credor, ou de ambos os
contratantes.",CC,prazo em testamento
498,498,"Art. 133. Nos testamentos, presume-se o prazo em favor do herdeiro, e, nos contratos,
em proveito do devedor, salvo, quanto a esses, se do teor do instrumento, ou das
circunstâncias, resultar que se estabeleceu a benefício do credor, ou de ambos os
contratantes.",CC,presunção em favor do herdeiro
499,499,"Art. 133. Nos testamentos, presume-se o prazo em favor do herdeiro, e, nos contratos,
em proveito do devedor, salvo, quanto a esses, se do teor do instrumento, ou das
circunstâncias, resultar que se estabeleceu a benefício do credor, ou de ambos os
contratantes.",CC,interpretação contratual
500,500,"Art. 134. Os negócios jurídicos entre vivos, sem prazo, são exeqüíveis desde logo,
salvo se a execução tiver de ser feita em lugar diverso ou depender de tempo.",CC,negócios jurídicos
501,501,"Art. 134. Os negócios jurídicos entre vivos, sem prazo, são exeqüíveis desde logo,
salvo se a execução tiver de ser feita em lugar diverso ou depender de tempo.",CC,prazo execução
502,502,"Art. 134. Os negócios jurídicos entre vivos, sem prazo, são exeqüíveis desde logo,
salvo se a execução tiver de ser feita em lugar diverso ou depender de tempo.",CC,execução em lugar diverso
503,503,"Art. 135. Ao termo inicial e final aplicam-se, no que couber, as disposições
relativas à condição suspensiva e resolutiva.",CC,condição suspensiva
504,504,"Art. 135. Ao termo inicial e final aplicam-se, no que couber, as disposições
relativas à condição suspensiva e resolutiva.",CC,condição resolutiva
505,505,"Art. 135. Ao termo inicial e final aplicam-se, no que couber, as disposições
relativas à condição suspensiva e resolutiva.",CC,termo inicial e final
506,506,"Art. 136. O encargo não suspende a aquisição nem o exercício do direito, salvo
quando expressamente imposto no negócio jurídico, pelo disponente, como condição
suspensiva.",CC,encargo suspensivo
507,507,"Art. 136. O encargo não suspende a aquisição nem o exercício do direito, salvo
quando expressamente imposto no negócio jurídico, pelo disponente, como condição
suspensiva.",CC,condição suspensiva no negócio jurídico
508,508,"Art. 136. O encargo não suspende a aquisição nem o exercício do direito, salvo
quando expressamente imposto no negócio jurídico, pelo disponente, como condição
suspensiva.",CC,direito condicionado a encargo
509,509,"Art. 137. Considera-se não escrito o encargo ilícito ou impossível, salvo se
constituir o motivo determinante da liberalidade, caso em que se invalida o negócio
jurídico. CAPÍTULO IVDos Defeitos do Negócio Jurídico Seção IDo Erro ou Ignorância",CC,encargo ilícito
510,510,"Art. 137. Considera-se não escrito o encargo ilícito ou impossível, salvo se
constituir o motivo determinante da liberalidade, caso em que se invalida o negócio
jurídico. CAPÍTULO IVDos Defeitos do Negócio Jurídico Seção IDo Erro ou Ignorância",CC,negócio jurídico inválido
511,511,"Art. 137. Considera-se não escrito o encargo ilícito ou impossível, salvo se
constituir o motivo determinante da liberalidade, caso em que se invalida o negócio
jurídico. CAPÍTULO IVDos Defeitos do Negócio Jurídico Seção IDo Erro ou Ignorância",CC,motivo determinante da liberalidade
512,512,"Art. 138. São anuláveis os negócios jurídicos, quando as declarações de vontade
emanarem de erro substancial que poderia ser percebido por pessoa de diligência normal,
em face das circunstâncias do negócio.",CC,erro substancial
513,513,"Art. 138. São anuláveis os negócios jurídicos, quando as declarações de vontade
emanarem de erro substancial que poderia ser percebido por pessoa de diligência normal,
em face das circunstâncias do negócio.",CC,anulabilidade de negócio jurídico
514,514,"Art. 138. São anuláveis os negócios jurídicos, quando as declarações de vontade
emanarem de erro substancial que poderia ser percebido por pessoa de diligência normal,
em face das circunstâncias do negócio.",CC,declaração de vontade inválida
515,515,"Art. 139. O erro é substancial quando: I - interessa à natureza do negócio, ao objeto principal da declaração, ou a alguma
das qualidades a ele essenciais; II - concerne à identidade ou à qualidade essencial da pessoa a quem se refira a
declaração de vontade, desde que tenha influído nesta de modo relevante; III - sendo de direito e não implicando recusa à aplicação da lei, for o motivo
único ou principal do negócio jurídico.",CC,erro substancial
516,516,"Art. 139. O erro é substancial quando: I - interessa à natureza do negócio, ao objeto principal da declaração, ou a alguma
das qualidades a ele essenciais; II - concerne à identidade ou à qualidade essencial da pessoa a quem se refira a
declaração de vontade, desde que tenha influído nesta de modo relevante; III - sendo de direito e não implicando recusa à aplicação da lei, for o motivo
único ou principal do negócio jurídico.",CC,erro na declaração de vontade
517,517,"Art. 139. O erro é substancial quando: I - interessa à natureza do negócio, ao objeto principal da declaração, ou a alguma
das qualidades a ele essenciais; II - concerne à identidade ou à qualidade essencial da pessoa a quem se refira a
declaração de vontade, desde que tenha influído nesta de modo relevante; III - sendo de direito e não implicando recusa à aplicação da lei, for o motivo
único ou principal do negócio jurídico.",CC,erro essencial ao negócio jurídico
518,518,"Art. 140. O falso motivo só vicia a declaração de vontade quando expresso como
razão determinante.",CC,declaração de vontade
519,519,"Art. 140. O falso motivo só vicia a declaração de vontade quando expresso como
razão determinante.",CC,vício de vontade
520,520,"Art. 140. O falso motivo só vicia a declaração de vontade quando expresso como
razão determinante.",CC,razão determinante
521,521,"Art. 141. A transmissão errônea da vontade por meios interpostos é anulável nos
mesmos casos em que o é a declaração direta.",CC,transmissão errônea da vontade
522,522,"Art. 141. A transmissão errônea da vontade por meios interpostos é anulável nos
mesmos casos em que o é a declaração direta.",CC,erro na declaração de vontade
523,523,"Art. 141. A transmissão errônea da vontade por meios interpostos é anulável nos
mesmos casos em que o é a declaração direta.",CC,declaração de vontade viciada
524,524,"Art. 142. O erro de indicação da pessoa ou da coisa, a que se referir a declaração
de vontade, não viciará o negócio quando, por seu contexto e pelas circunstâncias, se
puder identificar a coisa ou pessoa cogitada.",CC,erro de indicação
525,525,"Art. 142. O erro de indicação da pessoa ou da coisa, a que se referir a declaração
de vontade, não viciará o negócio quando, por seu contexto e pelas circunstâncias, se
puder identificar a coisa ou pessoa cogitada.",CC,identificação da pessoa
526,526,"Art. 142. O erro de indicação da pessoa ou da coisa, a que se referir a declaração
de vontade, não viciará o negócio quando, por seu contexto e pelas circunstâncias, se
puder identificar a coisa ou pessoa cogitada.",CC,identificação da coisa
527,527,"Art. 143. O erro de cálculo apenas autoriza a retificação da declaração de
vontade.",CC,erro de cálculo
528,528,"Art. 143. O erro de cálculo apenas autoriza a retificação da declaração de
vontade.",CC,retificação de declaração de vontade
529,529,"Art. 143. O erro de cálculo apenas autoriza a retificação da declaração de
vontade.",CC,declaração de vontade errada
530,530,"Art. 144. O erro não prejudica a validade do negócio jurídico quando a pessoa, a
quem a manifestação de vontade se dirige, se oferecer para executá-la na conformidade
da vontade real do manifestante. Seção IIDo Dolo",CC,erro na manifestação de vontade
531,531,"Art. 144. O erro não prejudica a validade do negócio jurídico quando a pessoa, a
quem a manifestação de vontade se dirige, se oferecer para executá-la na conformidade
da vontade real do manifestante. Seção IIDo Dolo",CC,negócio jurídico válido
532,532,"Art. 144. O erro não prejudica a validade do negócio jurídico quando a pessoa, a
quem a manifestação de vontade se dirige, se oferecer para executá-la na conformidade
da vontade real do manifestante. Seção IIDo Dolo",CC,vontade real do manifestante
533,533,"Art. 145. São os negócios jurídicos anuláveis por dolo, quando este for a sua
causa.",CC,anulabilidade contrato dolo
534,534,"Art. 145. São os negócios jurídicos anuláveis por dolo, quando este for a sua
causa.",CC,negócio jurídico anulável dolo
535,535,"Art. 145. São os negócios jurídicos anuláveis por dolo, quando este for a sua
causa.",CC,anulação contrato dolo causa
536,536,"Art. 146. O dolo acidental só obriga à satisfação das perdas e danos, e é
acidental quando, a seu despeito, o negócio seria realizado, embora por outro modo.",CC,Erro ao gerar resposta
537,537,"Art. 147. Nos negócios jurídicos bilaterais, o silêncio intencional de uma das
partes a respeito de fato ou qualidade que a outra parte haja ignorado, constitui omissão
dolosa, provando-se que sem ela o negócio não se teria celebrado.",CC,omissão dolosa
538,538,"Art. 147. Nos negócios jurídicos bilaterais, o silêncio intencional de uma das
partes a respeito de fato ou qualidade que a outra parte haja ignorado, constitui omissão
dolosa, provando-se que sem ela o negócio não se teria celebrado.",CC,silêncio intencional
539,539,"Art. 147. Nos negócios jurídicos bilaterais, o silêncio intencional de uma das
partes a respeito de fato ou qualidade que a outra parte haja ignorado, constitui omissão
dolosa, provando-se que sem ela o negócio não se teria celebrado.",CC,negócio jurídico bilateral
540,540,"Art. 148. Pode também ser anulado o negócio jurídico por dolo de terceiro, se a
parte a quem aproveite dele tivesse ou devesse ter conhecimento; em caso contrário, ainda
que subsista o negócio jurídico, o terceiro responderá por todas as perdas e danos da
parte a quem ludibriou.",CC,anulação de negócio jurídico por dolo de terceiro
541,541,"Art. 148. Pode também ser anulado o negócio jurídico por dolo de terceiro, se a
parte a quem aproveite dele tivesse ou devesse ter conhecimento; em caso contrário, ainda
que subsista o negócio jurídico, o terceiro responderá por todas as perdas e danos da
parte a quem ludibriou.",CC,dolo de terceiro em negócio jurídico
542,542,"Art. 148. Pode também ser anulado o negócio jurídico por dolo de terceiro, se a
parte a quem aproveite dele tivesse ou devesse ter conhecimento; em caso contrário, ainda
que subsista o negócio jurídico, o terceiro responderá por todas as perdas e danos da
parte a quem ludibriou.",CC,anulação de contrato por dolo de terceiro
543,543,"Art. 149. O dolo do representante legal de uma das partes só obriga o representado a
responder civilmente até a importância do proveito que teve; se, porém, o dolo for do
representante convencional, o representado responderá solidariamente com ele por perdas e
danos.",CC,dolo do representante legal
544,544,"Art. 149. O dolo do representante legal de uma das partes só obriga o representado a
responder civilmente até a importância do proveito que teve; se, porém, o dolo for do
representante convencional, o representado responderá solidariamente com ele por perdas e
danos.",CC,responsabilidade civil do representado
545,545,"Art. 149. O dolo do representante legal de uma das partes só obriga o representado a
responder civilmente até a importância do proveito que teve; se, porém, o dolo for do
representante convencional, o representado responderá solidariamente com ele por perdas e
danos.",CC,proveito do representante
546,546,"Art. 150. Se ambas as partes procederem com dolo, nenhuma pode alegá-lo para anular o
negócio, ou reclamar indenização. Seção IIIDa Coação",CC,dolo nas relações jurídicas
547,547,"Art. 150. Se ambas as partes procederem com dolo, nenhuma pode alegá-lo para anular o
negócio, ou reclamar indenização. Seção IIIDa Coação",CC,anulação de negócios jurídicos por dolo
548,548,"Art. 150. Se ambas as partes procederem com dolo, nenhuma pode alegá-lo para anular o
negócio, ou reclamar indenização. Seção IIIDa Coação",CC,indenização por dolo
549,549,"Art. 151. A coação, para viciar a declaração da vontade, há de ser tal que incuta
ao paciente fundado temor de dano iminente e considerável à sua pessoa, à sua família,
ou aos seus bens. Parágrafo único. Se disser respeito a pessoa não pertencente à família do
paciente, o juiz, com base nas circunstâncias, decidirá se houve coação.",CC,coação
550,550,"Art. 151. A coação, para viciar a declaração da vontade, há de ser tal que incuta
ao paciente fundado temor de dano iminente e considerável à sua pessoa, à sua família,
ou aos seus bens. Parágrafo único. Se disser respeito a pessoa não pertencente à família do
paciente, o juiz, com base nas circunstâncias, decidirá se houve coação.",CC,vício de vontade
551,551,"Art. 151. A coação, para viciar a declaração da vontade, há de ser tal que incuta
ao paciente fundado temor de dano iminente e considerável à sua pessoa, à sua família,
ou aos seus bens. Parágrafo único. Se disser respeito a pessoa não pertencente à família do
paciente, o juiz, com base nas circunstâncias, decidirá se houve coação.",CC,dano iminente e considerável
552,552,"Art. 152. No apreciar a coação, ter-se-ão em conta o sexo, a idade, a condição, a
saúde, o temperamento do paciente e todas as demais circunstâncias que possam influir na
gravidade dela.",CC,coação
553,553,"Art. 152. No apreciar a coação, ter-se-ão em conta o sexo, a idade, a condição, a
saúde, o temperamento do paciente e todas as demais circunstâncias que possam influir na
gravidade dela.",CC,influência
554,554,"Art. 152. No apreciar a coação, ter-se-ão em conta o sexo, a idade, a condição, a
saúde, o temperamento do paciente e todas as demais circunstâncias que possam influir na
gravidade dela.",CC,circunstâncias agravantes
555,555,"Art. 153. Não se considera coação a ameaça do exercício normal de um direito, nem
o simples temor reverencial.",CC,ameaça direito normal
556,556,"Art. 153. Não se considera coação a ameaça do exercício normal de um direito, nem
o simples temor reverencial.",CC,coação temor reverencial
557,557,"Art. 153. Não se considera coação a ameaça do exercício normal de um direito, nem
o simples temor reverencial.",CC,exercício direito normal coação
558,558,"Art. 154. Vicia o negócio jurídico a coação exercida por terceiro, se dela tivesse
ou devesse ter conhecimento a parte a que aproveite, e esta responderá solidariamente com
aquele por perdas e danos.",CC,coação por terceiro
559,559,"Art. 154. Vicia o negócio jurídico a coação exercida por terceiro, se dela tivesse
ou devesse ter conhecimento a parte a que aproveite, e esta responderá solidariamente com
aquele por perdas e danos.",CC,vício de vontade coação
560,560,"Art. 154. Vicia o negócio jurídico a coação exercida por terceiro, se dela tivesse
ou devesse ter conhecimento a parte a que aproveite, e esta responderá solidariamente com
aquele por perdas e danos.",CC,negócio jurídico viciado coação
561,561,"Art. 155. Subsistirá o negócio jurídico, se a coação decorrer de terceiro, sem que
a parte a que aproveite dela tivesse ou devesse ter conhecimento; mas o autor da coação
responderá por todas as perdas e danos que houver causado ao coacto. Seção IVDo Estado de Perigo",CC,coação por terceiro
562,562,"Art. 155. Subsistirá o negócio jurídico, se a coação decorrer de terceiro, sem que
a parte a que aproveite dela tivesse ou devesse ter conhecimento; mas o autor da coação
responderá por todas as perdas e danos que houver causado ao coacto. Seção IVDo Estado de Perigo",CC,negócio jurídico válido
563,563,"Art. 155. Subsistirá o negócio jurídico, se a coação decorrer de terceiro, sem que
a parte a que aproveite dela tivesse ou devesse ter conhecimento; mas o autor da coação
responderá por todas as perdas e danos que houver causado ao coacto. Seção IVDo Estado de Perigo",CC,responsabilidade do autor da coação
564,564,"Art. 156. Configura-se o estado de perigo quando alguém, premido da necessidade de
salvar-se, ou a pessoa de sua família, de grave dano conhecido pela outra parte, assume
obrigação excessivamente onerosa. Parágrafo único. Tratando-se de pessoa não pertencente à família do declarante, o
juiz decidirá segundo as circunstâncias. Seção VDa Lesão",CC,estado de perigo
